X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,Bankrupt,Id
0.08305,0.33488,0.59102,2.7649,11.422,0,0.10842,1.9862,2.0803,0.66512,0.18834,0.32376,0.062886,0.10842,934.31,0.39066,2.9862,0.10842,0.052115,91.428,1.2,0.15528,0.039921,0.29297,0.47386,0.31491,1.9428,7.9754,3.3849,0.14772,0.058209,63.491,5.7489,5.7489,0.15519,2.0803,?,0.66512,0.0746,0.1108,0.062822,0.074641,155.94,64.512,0.15937,1.2088,98.798,0.13287,0.063871,2.7649,0.33488,0.17395,8.9753,8.9753,1433.8,0.0746,0.12485999999999998,0.94881,0.0,3.9922,5.6579,58.754,6.2123,28.073,0,2154
0.048117,0.45617,-0.03718,0.89162,-12.952,0.020543,0.060143,1.1864,1.0169,0.54119,0.060143,0.17531,0.046242,0.060143,1217.7,0.29975,2.1922,0.060143,0.020339,7.8622,1.082,0.07214,0.016272,0.039595,0.54119,0.27339,0.2481,-0.053565,4.1538,0.15296,0.020339,43.063,8.4759,0.15814,0.07214,2.9809,2.1411,0.6543,0.024396,0.014197,0.10083,0.024396,37.156,29.294,0.75544,0.70596,7.9953,-0.0044542,-0.0015063,0.67054,0.34306,0.11798,0.77967,0.94263,-529.8,0.016649,0.08891,0.98335,0.20901,46.425,12.46,42.346,8.6194,4.26,0,4063
-0.013355,0.35165,-0.12591,0.62123,-132.22,0.090962,-0.014237,1.553,1.0005,0.54611,-0.014237,-0.04283,0.052609,-0.014237,3293,0.11084,2.8437,-0.014237,-0.019217,62.024,0.94585,0.0040747,-0.018026,0.11886,0.54611,0.11335,0.055027,-0.15868,4.8663,0.46939,-0.019217,163.86,2.2276,0.011587,0.0040747,0.74456,4.1912,0.56534,0.0054998,0.013545,0.2018,0.0054998,99.518,37.494,-0.10608,0.24249,62.058,-0.04914,-0.066326,0.58725,0.33242,0.44892,0.68823,0.71247,-9254.7,0.00054171,-0.024456,0.99946,0.035218,5.8848,9.735,163.77,2.2288,0.9337,0,2144
0.018688,0.67234,0.053818,1.4407,-180.49,0,0.018688,0.48735,0.1873,0.32767,0.018688,0.15303,0.099777,0.018688,13131,0.027796,1.4873,0.018688,0.099777,269.63,0.77266,0.018688,0.099777,0.022701,0.13821,0.027796,?,0.065308,2.4215,3.4373,0.099777,264.35,1.3807,0.25078,0.018688,0.1873,0.068296,0.87788,0.099777,0.23368,1.1992,0.099777,287.24,17.619,0.13507,0.30771,299.51,0.018688,0.099777,0.26168,0.12212,0.72426,0.39762,1.0653,14.203,0.099777,0.057034,0.90022,1.6792,1.3537,20.717,237.98,1.5338,0.22729,0,4402
-0.02522,0.17429,0.42937,4.8679,20.031,0,-0.025213,4.7377,2.3404,0.82571,-0.0053954,-0.22712,0.02552,-0.025213,1065.1,0.34269,5.7377,-0.025213,-0.010773,45.713,1.0268,-0.014824,-0.010776,0.17669,0.55246,0.34265,-0.74803,0.9342,3.594,0.0083513,-0.010754,16.894,21.605,13.761,-0.057974,2.3404,?,0.82571,-0.024771,1.4618,0.082856,-0.006334,58.969,13.255,-0.086043,2.2275,44.608,-0.099763,-0.042627,3.1006,0.11101,0.046286,1.7965,1.7965,1686.0,-0.024771,-0.030543999999999998,1.0105,0.0,7.9846,27.536,17.313,21.083,5.092,0,5580
-0.17109,0.48563,0.1287,1.2821,-46.3,0,-0.17054,1.0592,0.9479,0.51437,-0.16467,-0.3738,-0.10698,-0.17054,-1748,-0.20881,2.0592,-0.17054,-0.17991,96.182,0.609,-0.16578,-0.18049,0.019825,0.4577,-0.20994,-28.228,0.31007,3.979,0.50165,-0.17643,146.55,2.4905,2.3398,-0.18837,0.9479,12.159,0.54194,-0.19872,0.05759,-0.16751,-0.17489,215.12,118.94,-0.68495,0.7346,80.237,-0.23492,-0.24783,1.2045,0.45624,0.40152,1.2393,1.3057,1226.3,-0.19872,-0.33261999999999997,1.172,0.053586,3.7949,3.0689,175.68,2.0777,2.2837,0,3903
0.041132,0.93205,-0.0042148,0.99515,-45.872,-0.16509000000000001,0.041132,0.072908,2.2175,0.067954,0.076166,0.047364,0.032588,0.041132,4707.9,0.07753,1.0729,0.041132,0.018549,33.774,1.2888,0.076165,0.018549,0.17204,0.030295,0.07753,2.174,-0.031036,3.1231,0.41811,0.032926,145.96,2.5006,2.3299,0.045881,2.2175,?,0.067954,0.020691,0.078592,0.28956,0.034348,131.02,97.242,0.20046,0.75887,34.487,0.045036,0.02031,0.9272100000000001,0.86841,0.3999,0.50039,0.50039,-5.596,0.020691,0.60529,0.98188,0,10.807,3.7535,142.94,2.5535,16.329,0,2416
0.052432,0.91766,-0.26832,0.7076,-71.02,0.19054,0.063879,0.06319,1.0148,0.057987,0.063879,0.069611,0.084633,0.063879,1479.8,0.24666,1.0897,0.063879,0.023885,29.639,1.0445,0.049373,0.019604,0.24522,0.057987,0.23419,0.18734,-0.76518,4.1581,0.31523,0.023885,127.09,2.8719,0.053803,0.049373,2.7326,?,0.057987,0.018461,0.083841,0.14241,0.018461,78.118,48.478,0.24142,0.47094,30.079,-0.1131,-0.042288,0.7076,0.91766,0.3482,0.16536,0.16536,-3861.3,0.014605,0.9042,0.98539,0.0,12.315,7.5291,125.24,2.9145,7.6269,0,3854
-0.2297,0.86314,-0.21907,0.74075,-211.15,-0.46383,-0.2297,0.15044,0.8011699999999999,0.12985,-0.2297,-0.27184,-0.25068,-0.2297,-1574.5,-0.23183,1.1586,-0.2297,-0.28777,76.937,1.074,-0.19553,-0.28777,-0.46383,0.12985,-0.23183,-1.9626,-0.58563,4.9589,1.0803,-0.28777,309.56,1.1791,-0.22654,-0.19553,0.82494,25.223,0.148,-0.24496,0.21363,-0.17102,-0.24496,203.68,126.74,-1.3652,0.54163,61.64,-0.22514,-0.28205,0.72518,0.845,0.84812,0.34713,0.39564,-19929.0,-0.24818,-1.7690000000000001,1.2482,0.13974,4.7441,2.88,386.39,0.94464,2.1339,0,3691
0.14907,0.14155,0.40011,3.8405,1480.2,0,0.14907,6.0645,5.1767,0.85845,0.15271,1.0583,0.040647,0.14907,245.54,1.4865,7.0645,0.14907,0.028796,1.6758,0.90018,0.15197,0.028796,0.48618,0.14907,1.4865,41.777,0.87165,3.4891,0.013652,0.029498,10.236,35.676,35.501,0.15395,5.1767,?,0.85845,0.029739,0.5425,0.02212,0.029356,32.755,31.079,6.2718,3.6718,1.7264,0.090618,0.017505,3.8217,0.14086,0.02803,1.8701,1.8701,1233.8,0.029739,0.17365,0.97144,0.0,217.8,11.744,9.9316,36.751,11.278,0,7263
0.057651,0.82753,-0.0090665,0.98017,-20.715,0,0.069082,0.20842,2.1526,0.17247,0.088381,0.15108,0.062487,0.069082,2245.6,0.16254,1.2084,0.069082,0.032093,17.486,2.7801,0.060092,0.026782,0.14185,0.12535,0.14873,3.1137,-0.016431,4.3889,0.3744,0.040955,79.243,4.6061,2.5452,0.046342,2.1526,1.7409,0.37069,0.021529,0.058724,0.21977,0.027917,71.446,53.961,0.55906,0.75466,17.87,-0.0053329,-0.0024775,0.54162,0.45727,0.2171,0.31256,0.67179,-222.02,0.021529,0.33426,0.96888,1.1493,20.874,6.7642,77.537,4.7074,3.901,0,2376
0.09654,0.17876,0.16466,2.1859,12.735,0.38807,0.12171,4.2588,1.0805,0.76132,0.12171,0.87656,0.12529,0.12171,326.2,1.119,5.5939,0.12171,0.076234,19.939,0.95195,0.12094,0.060467,0.48807,0.76132,0.97815,0.81846,0.23641,6.0948,0.11113,0.076234,34.298,10.642,0.67654,0.12094,1.6136,5.4193,0.80124,0.075751,0.21086,0.029495,0.075751,62.694,42.755,1.1069,1.5577,21.543,0.042624,0.026698,1.6978,0.13885,0.093967,1.0931,1.1504,204830.0,0.074463,0.12680999999999998,0.92554,0.052425,18.306,8.537,31.744,11.498,2.2923,0,9161
-0.066894,0.80477,0.0024303,1.0031,-13.469,-0.0085027,-0.080757,0.2426,2.9938,0.19523,-0.077466,-0.10258,-0.010793,-0.080757,-9090.8,-0.04015,1.2426,-0.080757,-0.026975,12.996,1.1084,-0.077504,-0.022344,0.044458,0.16723,-0.022924,-23.549,0.011556,3.5527,0.2325,-0.026167,93.724,3.8944,3.8097,-0.072105,2.9938,39.023,0.21274,-0.024085,0.14919,-0.92315,-0.025888,81.958,68.963,-0.62756,0.86769,12.69,-0.12595,-0.04207,0.98127,0.78726,0.25678,0.92832,1.0116,8.677,-0.024085,-0.34264,1.027,0.089662,28.086,5.2927,95.981,3.8028,14.235,0,3860
0.032531,0.48179,0.34142,1.7087,41.87,0.46579,0.039848,1.0756,2.5359,0.51821,0.047978,0.082709,0.018759,0.039848,3696.6,0.098739,2.0756,0.039848,0.015714,7.3719,0.91966,0.041791,0.012828,0.35566,0.49903,0.083552,5.1404,1.9312,3.416,0.061613,0.018919,70.549,5.1737,5.1737,0.043288,2.5359,?,0.51821,0.01707,0.67819,0.32434,0.01648,71.458,64.086,0.63516,1.6024,7.4999,0.034068,0.013434,1.7087,0.48179,0.19329,2.9312,2.9312,889.72,0.01707,0.062775,0.9844,0.0,49.512,5.6955,69.345,5.2636,14.344,0,9239
0.11097,0.31588,0.08856,1.4783,-13.206,0.33425,0.13308,2.0459,1.1407,0.64627,0.13308,0.71875,0.16877,0.13308,749.03,0.4873,3.1657,0.13308,0.14591,31.214,1.0162,0.11335,0.12167,0.39881,0.64627,0.4173,1.4176,0.12194,6.4247,0.33894,0.14591,84.52,4.3185,0.35882,0.11335,0.96026,1.4971,0.777,0.12427,0.24777,0.077388,0.12427,91.178,59.964,1.4227,1.057,35.605,0.092497,0.10141,0.86651,0.18515,0.23156,0.88984,1.0698,235470.0,0.12333,0.17171,0.87667,0.20228,11.693,6.087,74.097,4.926,1.2558,0,8702
0.010413,0.072898,0.27543,5.4532,269.04,0.00035172,0.010413,12.718,0.69128,0.9271,0.013554,0.16837,0.015064,0.010413,2555.2,0.14285,13.718,0.010413,0.015064,12.202,0.2645,0,0.015064,-0.049275,0.86829,0.14285,0,0.41561,2.9424,-0.1823,0.030128,66.864,5.4589,4.6315,0.0014023,0.69128,?,0.9271,0.0020285,3.2162,?,0,73.054,60.852,0.45061,5.0796,24.983,0,0,4.6268,0.06185,0.18319,1.3989,1.3989,241.2,0.51159,0.011231999999999999,0.52709,0.0,29.914,5.9982,32.657,11.177,1.0431,0,9223
0.19099,0.37957,0.36457,2.1604,44.183,0.35846,0.23373,1.5146,1.1217,0.57491,0.23373,0.74398,0.15523,0.23373,514.42,0.70953,2.6346,0.23373,0.13472,37.243,1.0266,0.21628,0.11008,0.43345,0.57491,0.59693,1.3983,1.1348,5.2858,0.17977,0.13472,74.134,4.9235,0.56982,0.21628,1.8121,7.6705,0.64031,0.12466,0.22199,0.049545,0.12466,128.12,90.875,1.0789,1.597,41.774,0.1807,0.10415,1.7882,0.31416,0.20311,1.7895,1.9931,70400.0,0.10847,0.33221999999999996,0.89153,0.11377000000000001,9.8006,4.0165,66.093,5.5225,5.4003,0,3838
0.11455,0.75187,0.24937,1.3322,20.515,-0.30655,0.11455,0.33001,4.5008,0.24813,0.12918,0.1526,0.025451,0.11455,2395.8,0.15235,1.33,0.11455,0.025451,0,1.1376,0.12477,0.025451,0.2481,-0.058441,0.15235,8.5237,?,3.002,0.092815,0.028703,62.609,5.8298,5.8201,0.12477,4.5008,?,0.24813,0.027722,0.44514,0.20087,0.027722,54,54,?,1.3322,0,0.12477,0.027722,1.33,0.75063,0.17153,?,?,250.54,0.027722,0.46163999999999994,0.97457,0.0,?,6.7592,60.874,5.996,?,0,3602
-0.19292,0.89614,0.14244,1.3864,2.3391,-0.1024,-0.19292,0.1159,3.1722,0.10386,-0.17048,-0.52328,-0.033696,-0.19292,-3060.1,-0.11928,1.1159,-0.19292,-0.060815,12.309,0.64469,-0.18755,-0.060815,-0.30318,-0.29531,-0.11928,-8.3585,0.29137,2.3283,0.26302,-0.053742,39.453,9.2515,3.8061,-0.23856,3.1722,0.76618,0.63133,-0.075205,0.20522,-0.29424,-0.059123,50.105,37.795,-1.8033,1.0962,11.448,-0.27358,-0.086243,0.57035,0.36867,0.10809,0.21244,1.2914,30.331999999999997,-0.075205,-1.8575,1.0595,5.0786,29.653,9.6572,42.42,8.6044,6.4886,0,5849
0.045096,0.56434,0.19163,1.4707,7.7967,0.045096,0.07484600000000001,0.66582,1.0761,0.37575,0.07484600000000001,0.18383,0.059381,0.07484600000000001,1631.4,0.22373,1.7719999999999998,0.07484600000000001,0.0352,25.182,1.1057,0.098892,0.021209,0.07484600000000001,0.37575,0.17102,?,0.4776,4.3869,0.24739,0.0352,75.21,4.8531,0.17523,0.098892,2.1509,2.8758,0.53295,0.046509,0.1021,0.12344,0.046509,95.649,70.467,0.30741,1.1104,27.099,0.047476,0.022328,1.061,0.40714,0.20606,0.93649,1.3283,4670.0,0.070748,0.12002,0.92925,0.41837,14.495,5.1797,69.889,5.2225,5.2994,1,4147
0.056557,0.9403,-0.092731,0.90051,-173.71,-0.099264,0.060562,0.063489,1.3344,0.059699,0.084764,0.064973,0.068205,0.060562,3770.9,0.096794,1.0635,0.060562,0.045384,143.81,1.2547,0.081951,0.042382,-0.030247,0.050461,0.092535,3.3862,-0.57732,3.9887,0.68979,0.045384,257.92,1.4152,1.4028,0.01536,1.3344,?,0.059699,0.01151,0.02477,0.27884,0.061412,223.27,79.461,0.10757,0.33644,145.49,0.051497,0.038591,0.89267,0.93211,0.70663,0.37167,0.37167,-903.45,0.01151,0.94737,0.9581,0.0,2.538,4.5935,254.95,1.4316,8.3079,0,6000
0.18543,0.53521,0.097949,1.2106,-44.589,0,0.19536,0.86843,1.2728,0.46479,0.20874,0.41998,0.2264,0.19536,677.92,0.53841,1.8684,0.19536,0.15349,63.675,1.5222,0.20417,0.14569,0.30553,0.40127,0.51987,15.257,0.2242,5.2762,0.36132,0.15873,154.41,2.3639,2.0545,0.17322,1.2728,?,0.46479,0.13609,0.16322,0.060074,0.16041,139.71,76.036,0.83513,0.73323,73.705,0.11136,0.087496,1.0521,0.46516,0.42304,1.0639,1.0639,18503.0,0.13609,0.39896,0.8516,0.0,5.7323,4.8004,133.39,2.7362,2.9133,0,5576
0.072912,0.42105,0.2009,1.5914,-357.52,0,0.091119,1.375,1.4526,0.57895,0.096396,0.26825,0.096872,0.091119,1092.2,0.33419,2.375,0.091119,0.06273,62.88,1.1696,0.08284,0.050196,0.3377,0.57672,0.29095,15.697,0.43728,5.3469,0.28308,0.066363,89.307,4.1258,3.3284,0.064282,1.4526,4.9099,0.63808,0.044254,0.043649,0.10598,0.05703,132.11,69.23,0.29137,0.85474,65.174,0.033245,0.022887,1.2839,0.33968,0.24238,1.2602,1.3889,44660.0,0.044254,0.12594,0.96844,0.10214,5.8047,5.2723,85.355,4.2763,3.1617,0,5607
0.028134,0.49733,-0.0015639,0.99603,-50.292,0.090605,0.035708,0.98214,1.0236,0.48845,0.035708,0.090639,0.065409,0.035708,1982.3,0.18413,2.0107,0.035708,0.025505,47.01,0.92698,0.044366,0.020095,0.12386,0.48845,0.1689,0.32438,-0.0025739,4.7362,0.35298,0.025505,105.14,3.4717,0.089208,0.044366,1.4476,2.0517,0.59182,0.031689,0.011489,0.16313,0.031689,101.12,54.111,0.15603,0.53833,48.121,-0.011501,-0.0082145,0.78901,0.39396,0.28804,0.8039,0.97403,-85.2,0.023081,0.057599000000000004,0.97692,0.21163,7.7643,6.7453,102.71,3.5537,2.3042,0,7889
0.13151,0.044797,0.26184,6.8451,162,0.4601,0.16056,21.055,1.361,0.94319,0.16056,3.5842,0.35705,0.16056,83.879,4.3515,22.323,0.16056,0.29409,61.395,1.1494,0.14869,0.24088,0.57346,0.94319,3.7031,3.7068,0.37764,5.9424,-0.087781,0.29409,40.761,8.9546,3.3193,0.14869,0.57198,?,0.94319,0.27235,2.1806,0.0080451,0.27235,139.7,78.301,1.4321,4.7951,83.561,0.11432,0.20939,6.8451,0.044797,0.11167,1.3603,1.3603,229320.0,0.26527,0.13943,0.73473,0.0,5.9451,4.6615,29.949,12.188,0.78741,0,2232
0.059336,0.8284,-0.32533,0.60528,-11112,0.094644,0.081976,0.20714,3.0034,0.1716,0.12262,0.099459,0.051862,0.081976,1941.2,0.18803,1.2071,0.081976,0.027294,28.398,1.1142,0.11596,0.019756,0.17861,0.15398,0.1607,2.8532,-0.64922,3.5669,0.27312,0.031863,104.49,3.5059,3.4882,0.12438,3.0034,480.08,0.17215,0.041414,0.035025,0.14553,0.03861,57.12,28.722,0.25393,0.32177,29.516,0.042173,0.014042,0.60223,0.82422,0.28523,0.34243,0.34354,-1200.2,0.041414,0.34578000000000003,0.97565,0.0032194000000000003,12.853,12.708,100.17,3.644,5.9935,0,7172
0.13709,0.15407,-0.00029267,0.99573,-34.418,0,0.17038,5.4906,0.45752,0.84593,0.1737,2.4849,0.44683,0.17038,275.08,1.3269,6.4906,0.17038,0.3724,1.4646,1.0756,0.1737,0.29965,0.20961,0.46204,1.1108,52.347,-0.00031411,2.4201,0.33675,0.37855,88.519,4.1396,1.8422,0.1748,0.45752,0.77695,0.93144,0.38206,0.1606,0.02472,0.37965,45.681,44.217,74.677,0.96896,2.3609,0.13964,0.30522,0.44312,0.068564,0.24157,0.90791,0.99969,-0.077,0.38206,0.16205999999999998,0.62762,0.10107999999999999,249.22,8.2548,54.7,6.6728,0.49104,0,9058
0.084176,0.60752,0.14042,1.2324,-109.3,0,0.084176,0.64603,1.714,0.39248,0.10141,0.1393,0.083671,0.084176,1546.2,0.23606,1.646,0.084176,0.049111,136.74,0.63592,0.0031518,0.049111,0.40207,0.084176,0.23606,0.18291,0.55002,2.9881,0.34193,0.059164,125.46,2.9093,2.8938,-0.044051,1.714,?,0.39248,-0.025701,0.058837,0.32459,0.0018389,151.01,14.277,0.13109,0.16979,133.31,-0.056085,-0.032722,1.2258,0.60428,0.34372,1.5373,1.5373,136.64,-0.0257,0.21447,0.95488,0.0,2.6694,25.565,128.68,2.8364,6.7137,0,8261
-0.057462,0.85761,0.2978,2.6185,2716.9,-0.053155,-0.057462,0.16603,0.0099647,0.14239,-0.026267,-0.31231,-4.2606,-0.057462,-7373,-0.049505,1.166,-0.057462,-5.7665,0,0.24907,-0.037528,-5.7665,0.17918,0.12532,-0.049505,-1.2031,0.57466,3.4667,80.233,-3.6185,1393.9,0.26185,0.056177,-0.038213,0.0099647,0.71602,0.81526,-3.8349,0.57372,-1.2692,-3.7662,13781,13781,?,2.6185,0,-0.052534,-5.272,0.56178,0.18399,3.819,0.27478,1.5732,872.23,-3.8349,-0.40354,3.6225,4.7254,?,0.026486,6739.5,0.054158,0.019229,0,6896
0.11359,0.35521,0.35843,2.0142,61.115,0.31248,0.14699,1.6709,1.1155,0.59354,0.14699,0.4159,0.1255,0.14699,718.7,0.50786,2.8152,0.14699,0.10226,34.853,1.0341,0.13611,0.079026,0.40331,0.59354,0.41384,1.0562,1.244,5.542,0.048437,0.10226,100.11,3.6461,0.38318,0.13611,1.4537,322.07,0.59532,0.09469,0.83093,0.068891,0.09469,106.19,71.337,0.8276,1.6258,38.877,0.1027,0.071448,2.0041,0.35342,0.27426,2.0599,2.0661,124850.0,0.10351,0.19138,0.89649,0.0030059,10.473,5.1166,89.744,4.0671,4.9886,0,6323
0.018107,0.29276,0.54311,2.867,80.058,0,0.02129,2.4158,1.7836,0.70724,0.021958,0.073186,0.026497,0.02129,2261,0.16143,3.4158,0.02129,0.011936,31.815,0.9366,0.021632,0.010152,0.093178,0.32599,0.15056,32.36,3.272,3.8437,0.13815,0.01198,60.07,6.0762,6.0376,0.016062,1.7836,?,0.70724,0.0090053,0.16051,0.20501,0.012128,161.12,129.3,0.11647,2.3326,32.104,-0.0043389,-0.0024326,2.8488,0.2909,0.16458,4.2607,4.2607,3789.3,0.0090053,0.025602,0.9881,0.0,11.473,2.8229,59.529,6.1314,10.745,0,1845
0.14385,0.80407,0.095094,1.1183,3.6191,0,0.20395,0.24368,7.7395,0.19593,0.23266,0.25365,0.031802,0.20395,1192.4,0.3061,1.2437,0.20395,0.026352,0,1.4662,0.23266,0.018586,0.36434,0.15187,0.23135,8.1057,0.94302,3.0549,0.058831,0.026792,39.575,9.2229,9.2229,0.32369,7.7395,?,0.19593,0.041823,0.4598,0.097523,0.030061,24.969,24.969,?,1.1183,0,0.19048,0.024611,1.1183,0.80407,0.10843,1.943,1.943,107.91,0.041823,0.73417,0.97366,0.0,?,14.618,37.92,9.6255,76.751,0,7771
0.12009,0.47205,-0.0042089,0.98998,-61.311,0.017281,0.12606,1.1184,1.3494,0.52795,0.12612,0.30019,0.11701,0.12606,1091.2,0.33451,2.1184,0.12606,0.093415,57.947,1.1189,0.12419,0.088995,0.067839,0.44292,0.32187,1988.5,-0.0072035,3.5328,0.30779,0.093415,116.6,3.1303,2.7846,0.034961,1.3494,3.8647,0.58008,0.025908,0.13503,0.10084,0.092028,97.105,39.158,0.56057,0.4798,59.488,0.092339,0.068428,0.88065,0.41992,0.31946,0.90358,0.9928,-14.355,0.025908,0.22746999999999998,0.9129,0.098743,6.2989,9.3211,113.58,3.2136,2.3095,0,5190
0.036217,0.49084,0.35344,2.0069,27.118,0,0.046448,1.0373,1.7496,0.50916,0.055599,0.13232,0.049261,0.046448,2078.7,0.17559,2.0373,0.046448,0.026548,34.7,1.3388,0.05438,0.0207,0.248,0.5016,0.15475,5.9427,1.196,4.2974,0.24984,0.031387,74.848,4.8765,3.4875,0.03781,1.7496,5.4832,0.60731,0.021611,0.32726,0.17384,0.031081,123,88.301,0.21774,1.5331,35.467,0.014641,0.0083685,1.4352,0.35102,0.20506,1.7229,2.055,7009.9,0.021611,0.071131,0.974,0.19275,10.519,4.1336,73.23,4.9843,5.9202,0,3785
0.071566,0.48107,0.30886,2.8699,70.39,-0.075002,0.095336,1.0787,0.9029200000000001,0.51893,0.10143,0.57716,0.18043,0.095336,1077.8,0.33865,2.0787,0.095336,0.10559,49.082,1.0318,0.098514,0.07926,0.24708,0.41746,0.28924,16.166,0.58724,4.7628,0.43266,0.10886,73.601,4.9592,1.7028,0.083768,0.90292,17.056,0.5396,0.092775,0.7925,0.096546,0.10911,138.71,89.629,0.58942,2.1348,54.101,0.030932,0.034258,0.98539,0.16518,0.20165,0.98663,1.0259,17887.0,0.092775,0.13790999999999998,0.89797,0.039842,7.4365,4.0723,66.773,5.4663,1.7167,0,2159
0.24693,0.31279,0.12142,1.8842,0.42791,0.94002,0.28905,1.7171,1.5219,0.5371,0.28905,2.1048,0.41459,0.28905,351.7,1.0378,3.197,0.28905,0.36917,27.476,0.86089,0.28171,0.31537,1.0891,0.5371,0.90314,5.4755,0.1638,6.108,0.39383,0.36917,97.427,3.7464,0.90064,0.28171,0.85458,1.1388,0.71256,0.35979,0.48308,0.032412,0.35979,89.694,62.218,4.1895,1.455,41.815,0.24615,0.31437,0.82723,0.13733,0.26692,0.72458,0.96129,155700.0,0.34291,0.45975,0.65709,0.32668,13.284,5.8664,64.018,5.7015,1.0563,0,7737
0.020632,0.72673,-0.10305,0.75362,-56.515,0.0,0.020953,0.37603000000000003,1.3996,0.27326999999999996,0.088378,0.050094,0.072424,0.020953,2616.8,0.13949,1.376,0.020953,0.01497,26.607,1.1984,0.046618,0.014741,0.061267999999999996,0.24996,0.13904,0.6914,-0.15049,3.8339,0.43513,0.032509,110.09,3.3155,1.9083,0.012853999999999999,1.3996,?,0.27326999999999996,0.0091835,0.2814,0.19069,0.033307,51.508,24.902,0.20222,0.50969,26.853,-0.033798,-0.024147,0.43375,0.41827,0.30161,0.39906,0.39906,-702.97,0.0091835,0.075501,0.98617,0,13.718,14.658,109.08,3.3463,2.0439,0,6177
0.084099,0.19676,0.24225,2.2312,59.414,0.22508,0.1011,3.9964,1.0808,0.78632,0.1011,0.51382,0.092359,0.1011,647.77,0.56347,5.0824,0.1011,0.084221,14.745,0.99846,0.085236,0.070059,0.27036,0.78632,0.47707,0.76741,0.43183,6.1372,0.16329,0.084221,64.659,5.645,0.4332,0.085236,1.2334,?,0.78632,0.071007,0.065092,0.068088,0.071007,129.59,114.85,1.7343,1.9848,15.936,0.075467,0.062869,2.2312,0.19676,0.17715,1.4017,1.4017,332270.0,0.074728,0.10695,0.92527,0.0,24.755,3.1781,59.827,6.1009,2.1398,0,3337
0.019091,0.84656,0.06335,1.0882,-38.886,0,0.019091,0.18124,3.2473,0.15344,0.10441,0.026566,0.028956,0.019091,3286.1,0.11107,1.1812,0.019091,0.0058792,38.759,0.86609,0.095786,0.0058792,-0.076237,0.089099,0.11107,1.1227,0.29058,3.0666,0.2173,0.019711,83.185,4.3878,3.7247,0.094071,3.2473,8.0232,0.20792,0.028969,0.26709,0.16529,0.029497,66.321,27.562,0.055365,0.60831,39.916,0.020847,0.0064199,0.92371,0.71863,0.2279,0.70378,0.95369,73.851,0.028969,0.12443,0.99415,0.35511,9.4171,13.243,80.775,4.5187,14.895,0,6694
0.021331,0.35813,0.035048,1.4503,30.211,0,0.026335,1.7923,0.27944,0.64187,0.026335,0.33838,0.16518,0.026335,2831.9,0.12889,2.7923,0.026335,0.094241,8.487,0.8866,0.0010785,0.076335,0.15137,0.4743,0.11492,2452,0.039508,3.8338,0.92194,0.094243,78.899,4.6262,1.0053,-0.080594,0.27944,?,0.64187,-0.28841,1.2913,0.57109,0.0038595,16.164,7.6771,3.283,1.3669,6.5872,-0.018746,-0.067084,0.31518,0.077826,0.21616,0.72354,0.72354,239.05,-0.28841,0.033233,0.93185,0.0,43.007,47.544,101.65,3.5906,0.315,0,4132
-0.35679,0.74367,0.025376,1.0622,-20.818,0,-0.35679,0.34468,3.1710000000000003,0.25633,-0.35493,-0.87476,-0.10042,-0.35679,-852.4,-0.4282,1.3447,-0.35679,-0.11252,20.302,1.054,0,-0.11252,-0.34018,0.13008,-0.4282,0,0.044774,3.9825,0.22838,-0.22532,50.596,7.2139,3.9566,0.10556,3.171,1.5943,0.41745,0.033288,0.089266,0.64642,0,45.678,25.376,-2.0229,0.62979,21.879,-0.038348,-0.012093,0.58258,0.40787,0.13862,0.45228,0.73657,243.72,0.072106,-1.3919,0.92849,0.62858,17.979,14.383,46.948,7.7745,5.5951,0,3267
-0.26995,0.9364,0.023374,1.0389,-251.13,-0.51499,-0.23971,0.043352,0.7895800000000001,0.040595,-0.23971,-0.39936,-0.23281,-0.23971,-2127,-0.1716,1.0679,-0.23971,-0.3473,304.48,0.81225,-0.24983,-0.39111,-0.49843,0.040595,-0.20389,-2.8579,0.062102,4.4597,1.325,-0.3473,250.63,1.4563,-0.2668,-0.24983,0.80059,0.14237,0.37674,-0.36196,0.040275,-0.18024,-0.36196,317,12.524,-0.46885,0.079729,240.41,-0.32886,-0.47645,0.66598,0.60025,0.68666,0.10786,1.001,673.6,-0.2665,-6.6499,1.2665,8.2805,1.1988,29.145,317.42,1.1499,1.8339,0,8732
-0.021566,0.42009,0.55755,3.2772,22.225,0,-0.021566,1.3804,2.8529,0.57991,0.0096186,-0.088081,-0.0035032,-0.021566,-15342,-0.023791,2.3804,-0.021566,-0.0075591,43.509,1.3272,0.0094801,-0.0075591,-0.088995,0.15377,-0.023791,0.304,2.8215,2.8176,0.14725,-0.0075591,31.429,11.614,6.7686,0.0094801,2.8529,2.6379,0.75516,0.0033229,0.17415,0.66519,0.0033229,97.201,53.692,-0.063413,1.8882,43.655,-0.0020911,-0.00073297,1.91,0.24484,0.086106,2.9346,3.8215,366.35,0.0033229,-0.037188,1.0076,0.30221,8.389,6.798,31.324,11.652,14.437,0,4886
